# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       5.135351676279e+13       2.689396825834e-25       8.469214662910e-09       6.063746016734e+21       1.423913801857e+04       2.772767848469e-10       7.312298129244e+17       4.889546276012e-09       1.913638201732e+43       3.372745553882e+32       4.403372023633e+42       1.467790674544e+42       1.731540006286e-08       1.322926171417e+43       3.676901575546e+43       3.676901575546e+43       1.225633858504e+43      -5.788840099740e+51       5.468944716068e-03       8.573117973136e-01 
       5.080447493954e+13       2.747839319307e-25       8.560164133087e-09       5.934779076285e+21       1.423913801857e+04       2.802733033953e-10       7.234119306251e+17       4.942387396936e-09       1.833103308263e+43       3.265719731282e+32       4.218057424194e+42       1.406019141398e+42       1.731540006286e-08       1.267251217716e+43       3.522160268431e+43       3.522160268431e+43       1.174053422800e+43      -5.485932250152e+51       5.519342285499e-03       8.494836126297e-01 
       5.026130315096e+13       2.807551808413e-25       8.652932592668e-09       5.808555072576e+21       1.423913801857e+04       2.833022051936e-10       7.156776325597e+17       4.995799569601e-09       1.755957701787e+43       3.162090111129e+32       4.040541734449e+42       1.346847244816e+42       1.731540006286e-08       1.213919327851e+43       3.373931203115e+43       3.373931203115e+43       1.124643734361e+43      -5.198874409160e+51       5.569739854930e-03       8.417970939754e-01 
       4.972393863805e+13       2.868561893227e-25       8.745701052248e-09       5.685015667385e+21       1.423913801857e+04       2.863638402062e-10       7.080260250942e+17       5.049788965402e-09       1.682058745171e+43       3.061748923254e+32       3.870496739609e+42       1.290165579870e+42       1.731540006286e-08       1.162831894678e+43       3.231940313841e+43       3.231940313841e+43       1.077313437937e+43      -4.926837206469e+51       5.620137424362e-03       8.342484302685e-01 
       4.919231931283e+13       2.930897768979e-25       8.840288501233e-09       5.564103763258e+21       1.423913801857e+04       2.894585621795e-10       7.004562241490e+17       5.104361822295e-09       1.611269804123e+43       2.964591817309e+32       3.707608037705e+42       1.235869345902e+42       1.731540006286e-08       1.113894460907e+43       3.095925068830e+43       3.095925068830e+43       1.031975022933e+43      -4.669034669559e+51       5.670534993794e-03       8.268339458885e-01 
       4.866638375110e+13       2.994588248679e-25       8.936694939621e-09       5.445763477120e+21       1.423913801857e+04       2.925867286831e-10       6.929673550967e+17       5.159524445795e-09       1.543459994564e+43       2.870517754250e+32       3.551574458280e+42       1.183858152760e+42       1.731540006286e-08       1.067016544452e+43       2.965633984873e+43       2.965633984873e+43       9.885446616148e+42      -4.424721952842e+51       5.720932563227e-03       8.195500947597e-01 
       4.814607118538e+13       3.059662766558e-25       9.033101378009e-09       5.329940114447e+21       1.423913801857e+04       2.957487011504e-10       6.855585526605e+17       5.215283209420e-09       1.478503940634e+43       2.779428901258e+32       3.402107505549e+42       1.134035835183e+42       1.731540006286e-08       1.022111471143e+43       2.840826162359e+43       2.840826162359e+43       9.469420541104e+42      -4.193193185651e+51       5.771330132661e-03       8.123934546451e-01 
       4.763132149787e+13       3.126151400110e-25       9.131326805800e-09       5.216580143987e+21       1.423913801857e+04       2.989448449211e-10       6.782289608151e+17       5.271644555670e-09       1.416281542876e+43       2.691230530002e+32       3.258930824983e+42       1.086310274994e+42       1.731540006286e-08       9.790962144622e+42       2.721270839864e+43       2.721270839864e+43       9.070902799456e+42      -3.973779432829e+51       5.821727702096e-03       8.053607218277e-01 
       4.712207521353e+13       3.194084878623e-25       9.229552233592e-09       5.105631173017e+21       1.423913801857e+04       3.021755292831e-10       6.709777326869e+17       5.328614996618e-09       1.356677756187e+43       2.605830918120e+32       3.121779692353e+42       1.040593230784e+42       1.731540006286e-08       9.378912420406e+42       2.606746967489e+43       2.606746967489e+43       8.689156558209e+42      -3.765846762035e+51       5.872125271532e-03       7.984487059993e-01 
       4.661827349319e+13       3.263494599127e-25       9.329596650787e-09       4.997041923133e+21       1.423913801857e+04       3.054411275151e-10       6.638040304570e+17       5.386201114712e-09       1.299582377098e+43       2.523141253836e+32       2.990400524270e+42       9.968001747566e+41       1.731540006286e-08       8.984203686046e+42       2.497042798155e+43       2.497042798155e+43       8.323475993767e+42      -3.568794412184e+51       5.922522840968e-03       7.916543254422e-01 
       4.611985812675e+13       3.334412642664e-25       9.429641067982e-09       4.890762206545e+21       1.423913801857e+04       3.087420169298e-10       6.567070252636e+17       5.444409563582e-09       1.244889840025e+43       2.443075543597e+32       2.864550409325e+42       9.548501364417e+41       1.731540006286e-08       8.606106151151e+42       2.391955496097e+43       2.391955496097e+43       7.973184986909e+42      -3.382053057718e+51       5.972920410406e-03       7.849746024571e-01 
       4.562677152645e+13       3.406871784253e-25       9.531504474580e-09       4.786742902884e+21       1.423913801857e+04       3.120785789175e-10       6.496858971068e+17       5.503247068681e-09       1.192499022076e+43       2.365550522646e+32       2.743996658966e+42       9.146655529885e+41       1.731540006286e-08       8.243920738342e+42       2.291290761831e+43       2.291290761831e+43       7.637635872690e+42      -3.205083163705e+51       6.023317979844e-03       7.784066589895e-01 
       4.513895672024e+13       3.480905515475e-25       9.635186870582e-09       4.684935936498e+21       1.423913801857e+04       3.154511989903e-10       6.427398347537e+17       5.562720428256e-09       1.142313056089e+43       2.290485568429e+32       2.628516377266e+42       8.761721257552e+41       1.731540006286e-08       7.896977790702e+42       2.194862472909e+43       2.194862472909e+43       7.316208242953e+42      -3.037373427015e+51       6.073715549282e-03       7.719477125271e-01 
       4.465635734516e+13       3.556548050446e-25       9.738869266585e-09       4.585294254234e+21       1.423913801857e+04       3.188602668263e-10       6.358680356444e+17       5.622836513887e-09       1.094239151525e+43       2.217802616752e+32       2.517896048809e+42       8.392986829362e+41       1.731540006286e-08       7.564635833627e+42       2.102492339791e+43       2.102492339791e+43       7.008307799229e+42      -2.878439299052e+51       6.124113118722e-03       7.655950721301e-01 
       4.417891764089e+13       3.633834352733e-25       9.844370651990e-09       4.487771803690e+21       1.423913801857e+04       3.223061763149e-10       6.290697057997e+17       5.683602271568e-09       1.048188422909e+43       2.147426080595e+32       2.411931143911e+42       8.039770479702e+41       1.731540006286e-08       7.246280388779e+42       2.014009576200e+43       2.014009576200e+43       6.713365253927e+42      -2.727821585793e+51       6.174510688161e-03       7.593461347373e-01 
       4.370658244323e+13       3.712800139648e-25       9.949872037396e-09       4.392323511932e+21       1.423913801857e+04       3.257893256025e-10       6.223440597291e+17       5.745024722202e-09       1.004075725484e+43       2.079282771508e+32       2.310425740458e+42       7.701419134861e+41       1.731540006286e-08       6.941322837960e+42       1.929250583347e+43       1.929250583347e+43       6.430835277753e+42      -2.585085121082e+51       6.224908257602e-03       7.531983815638e-01 
       4.323929717777e+13       3.793481909791e-25       1.005901140161e-08       4.298905264658e+21       1.423913801857e+04       3.293101171378e-10       6.156903203402e+17       5.807110962700e-09       9.618194977849e+42       2.013301823500e+32       2.213192161663e+42       7.377307205542e+41       1.731540006286e-08       6.649199334792e+42       1.848058647451e+43       1.848058647451e+43       6.160195491435e+42      -2.449817509343e+51       6.275305827043e-03       7.471493747576e-01 
       4.277700785359e+13       3.875916951448e-25       1.016633177642e-08       4.207473885815e+21       1.423913801857e+04       3.328689577192e-10       6.091077188486e+17       5.869868166578e-09       9.213416108364e+42       1.949414619334e+32       2.120050629055e+42       7.066835430185e+41       1.731540006286e-08       6.369369762204e+42       1.770283649982e+43       1.770283649982e+43       5.900945499875e+42      -2.321627934083e+51       6.325703396485e-03       7.411967541454e-01 
       4.231966105700e+13       3.960143364468e-25       1.027729013003e-08       4.117987117640e+21       1.423913801857e+04       3.364662585409e-10       6.025954946896e+17       5.933303584910e-09       8.825672236980e+42       1.887554719175e+32       2.030828930092e+42       6.769429766975e+41       1.731540006286e-08       6.101316733791e+42       1.695781790105e+43       1.695781790105e+43       5.652605966954e+42      -2.200146028737e+51       6.376100965928e-03       7.353382341781e-01 
       4.186720394537e+13       4.046200077658e-25       1.038824848365e-08       4.030403601130e+21       1.423913801857e+04       3.401024352414e-10       5.961528954297e+17       5.997424547157e-09       8.454246450877e+42       1.827657791496e+32       1.945362099743e+42       6.484540332476e+41       1.731540006286e-08       5.844544637201e+42       1.624415318800e+43       1.624415318800e+43       5.414717729274e+42      -2.085020806610e+51       6.426498535372e-03       7.295716010052e-01 
       4.141958424106e+13       4.134126862814e-25       1.049920683727e-08       3.944682856927e+21       1.423913801857e+04       3.437779079504e-10       5.897791766802e+17       6.062238461917e-09       8.098452008301e+42       1.769661546170e+32       1.863492115480e+42       6.211640384934e+41       1.731540006286e-08       5.598578717780e+42       1.556052284174e+43       1.556052284174e+43       5.186840947187e+42      -1.975919646793e+51       6.476896104816e-03       7.238947096711e-01 
       4.097675022533e+13       4.223964360573e-25       1.061380316969e-08       3.860785266610e+21       1.423913801857e+04       3.474931013384e-10       5.834736020109e+17       6.127752817963e-09       7.757631068816e+42       1.713505669696e+32       1.785067605108e+42       5.950225350361e+41       1.731540006286e-08       5.362964200781e+42       1.490566287488e+43       1.490566287488e+43       4.968554291568e+42      -1.872527333159e+51       6.527293674261e-03       7.183054814801e-01 
       4.053865073239e+13       4.315754088851e-25       1.072839950211e-08       3.778672054383e+21       1.423913801857e+04       3.512484446650e-10       5.772354428650e+17       6.193975184856e-09       7.431153477007e+42       1.659131762475e+32       1.709943566885e+42       5.699811889618e+41       1.731540006286e-08       5.137265450518e+42       1.427836249458e+43       1.427836249458e+43       4.759454164803e+42      -1.774545143634e+51       6.577691243707e-03       7.128019014256e-01 
       4.010523514348e+13       4.409538474653e-25       1.084481482394e-08       3.698305269154e+21       1.423913801857e+04       3.550443718289e-10       5.710639784751e+17       6.260913214127e-09       7.118415597361e+42       1.606483278075e+32       1.637981101425e+42       5.459937004749e+41       1.731540006286e-08       4.921065164904e+42       1.367746186385e+43       1.367746186385e+43       4.559153954563e+42      -1.681689987127e+51       6.628088813153e-03       7.073820158066e-01 
       3.967645338104e+13       4.505360859581e-25       1.096123014577e-08       3.619647766994e+21       1.423913801857e+04       3.588813214180e-10       5.649584957799e+17       6.328574639822e-09       6.818839198186e+42       1.555505464426e+32       1.569047154879e+42       5.230157182929e+41       1.731540006286e-08       4.713963603883e+42       1.310184995710e+43       1.310184995710e+43       4.367283318983e+42      -1.593693585621e+51       6.678486382600e-03       7.020439298737e-01 
       3.925225590289e+13       4.603265534218e-25       1.107946445700e-08       3.542663193972e+21       1.423913801857e+04       3.627597367599e-10       5.589182893415e+17       6.396967279735e-09       6.531870382498e+42       1.506145306885e+32       1.503014272931e+42       5.010047576437e+41       1.731540006286e-08       4.515577850343e+42       1.255046250592e+43       1.255046250592e+43       4.183487501924e+42      -1.510301699059e+51       6.728883952048e-03       6.967858056619e-01 
       3.883259369656e+13       4.703297745736e-25       1.119951775763e-08       3.467315969351e+21       1.423913801857e+04       3.666800659732e-10       5.529426612643e+17       6.466099036011e-09       6.256978563905e+42       1.458351473093e+32       1.439760365143e+42       4.799201217143e+41       1.731540006286e-08       4.325541102123e+42       1.202228003132e+43       1.202228003132e+43       4.007426677057e+42      -1.431273390795e+51       6.779281521497e-03       6.916058598446e-01 
       3.841741827356e+13       4.805503727841e-25       1.132139004767e-08       3.393571269144e+21       1.423913801857e+04       3.706427620194e-10       5.470309211142e+17       6.535977896269e-09       5.993655485580e+42       1.412074259602e+32       1.379168479215e+42       4.597228264049e+41       1.731540006286e-08       4.143501993823e+42       1.151632595876e+43       1.151632595876e+43       3.838775319539e+42      -1.356380331476e+51       6.829679090946e-03       6.865023617417e-01 
