# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.651394357408e+06       1.074903631929e-10       1.747801242782e-01       1.517449084595e+07       1.448055026028e+04       5.461482845181e-03       3.839366373281e+10       1.009028318229e-01       1.359806265447e+14       4.686952020888e+10       2.322737284688e+11       3.592470360975e-08       9.400540264031e+13       2.302651724337e+14       2.302651724337e+14       7.666200972834e+13      -1.755010940340e+15       2.082701591743e-04       5.731838820491e-02 
       2.623047186017e+06       1.098257249676e-10       1.766683869246e-01       1.485184907687e+07       1.448054837201e+04       5.520504140643e-03       3.798317613974e+10       1.019928791245e-01       1.302579223979e+14       4.538223073653e+10       2.249030903757e+11       3.592470360975e-08       9.004921328318e+13       2.205774210022e+14       2.205774210022e+14       7.343571189369e+13      -1.663188828496e+15       2.083984989219e-04       5.730235929782e-02 
       2.595003086035e+06       1.122118200893e-10       1.785770433744e-01       1.453606838193e+07       1.448054646336e+04       5.580163261123e-03       3.757707724043e+10       1.030946977181e-01       1.247760565498e+14       4.394213675423e+10       2.177663414369e+11       3.592470360975e-08       8.625951897621e+13       2.112972840042e+14       2.112972840042e+14       7.034519184199e+13      -1.576170957815e+15       2.085268820815e-04       5.728655815866e-02 
       2.567258817199e+06       1.146497505139e-10       1.805063137526e-01       1.422700284732e+07       1.448054453409e+04       5.640467099230e-03       3.717532011352e+10       1.042084146244e-01       1.195248933923e+14       4.254774062865e+10       2.108560597526e+11       3.592470360975e-08       8.262931282486e+13       2.024076100175e+14       2.024076100175e+14       6.738473540572e+13      -1.493705960044e+15       2.086553091491e-04       5.727098674394e-02 
       2.539811173889e+06       1.171406421269e-10       1.824564205526e-01       1.392450966247e+07       1.448054258398e+04       5.701422622053e-03       3.677785833932e+10       1.053341582327e-01       1.144947238715e+14       4.119759225019e+10       2.041650589390e+11       3.592470360975e-08       7.915188281760e+13       1.938919693403e+14       1.938919693403e+14       6.454886889637e+13      -1.415555619253e+15       2.087837806262e-04       5.725564703207e-02 
       2.512656984759e+06       1.196856452638e-10       1.844275886688e-01       1.362844905410e+07       1.448054061281e+04       5.763036871967e-03       3.638464599441e+10       1.064720583155e-01       1.096762475360e+14       3.989028752493e+10       1.976863806545e+11       3.592470360975e-08       7.582079941595e+13       1.857346236202e+14       1.857346236202e+14       6.183234898399e+13      -1.341494183665e+15       2.089122970198e-04       5.724054102362e-02 
       2.485793112368e+06       1.222859352396e-10       1.864200454165e-01       1.333868422155e+07       1.448053862036e+04       5.825316967446e-03       3.599563764640e+10       1.076222460435e-01       1.050605553413e+14       3.862446691443e+10       1.914132873635e+11       3.592470360975e-08       7.262990366662e+13       1.779204967622e+14       1.779204967622e+14       5.923015300263e+13      -1.271307713483e+15       2.090408588431e-04       5.722567074149e-02 
       2.459216452818e+06       1.249427128923e-10       1.884340205670e-01       1.305508127361e+07       1.448053660638e+04       5.888270103884e-03       3.561078834859e+10       1.087848540006e-01       1.006391131771e+14       3.739881402187e+10       1.853392553296e+11       3.592470360975e-08       6.957329581404e+13       1.704351470604e+14       1.704351470604e+14       5.673746966370e+13      -1.204793462846e+15       2.091694666147e-04       5.721103823121e-02 
       2.432923935398e+06       1.276572051320e-10       1.904697463633e-01       1.277750916661e+07       1.448053457065e+04       5.951903554428e-03       3.523005363484e+10       1.099600161988e-01       9.640374608878e+13       3.621205422306e+10       1.794579678311e+11       3.592470360975e-08       6.664532439208e+13       1.632647405029e+14       1.632647405029e+14       5.434969016029e+13      -1.141759294126e+15       2.092981208595e-04       5.719664556110e-02 
       2.406912522226e+06       1.304306655134e-10       1.925274575515e-01       1.250583964391e+07       1.448053251294e+04       6.016224670819e-03       3.485338951444e+10       1.111478680938e-01       9.234662316230e+13       3.506295334091e+10       1.737633085921e+11       3.592470360975e-08       6.384057577490e+13       1.563960251991e+14       1.563960251991e+14       5.206239964573e+13      -1.082023122866e+15       2.094268221081e-04       5.718249482257e-02 
       2.381179207899e+06       1.332643748114e-10       1.946073914132e-01       1.223994717654e+07       1.448053043301e+04       6.081240884236e-03       3.448075246696e+10       1.123485466006e-01       8.846024304519e+13       3.395031636189e+10       1.682493554218e+11       3.592470360975e-08       6.115386416747e+13       1.498163068844e+14       1.498163068844e+14       4.987136907089e+13      -1.025412391762e+15       2.095555708972e-04       5.716858813034e-02 
       2.355721019147e+06       1.361596416123e-10       1.967097877823e-01       1.197970890526e+07       1.448052833061e+04       6.146959706161e-03       3.411209943730e+10       1.135621901090e-01       8.473742007719e+13       3.287298619331e+10       1.629103740553e+11       3.592470360975e-08       5.858022201742e+13       1.435134254549e+14       1.435134254549e+14       4.777254736487e+13      -9.717635721746e+14       2.096843677698e-04       5.715492762269e-02 
       2.330535014487e+06       1.391178029160e-10       1.988348890773e-01       1.172500458377e+07       1.448052620551e+04       6.213388729243e-03       3.374738783067e+10       1.147889384991e-01       8.117127100443e+13       3.182984245998e+10       1.577408121911e+11       3.592470360975e-08       5.611489083033e+13       1.374757324894e+14       1.374757324894e+14       4.576205394492e+13      -9.209216917164e+14       2.098132132747e-04       5.714151546169e-02 
       2.305618283887e+06       1.421402247529e-10       2.009829403341e-01       1.147571652309e+07       1.448052405746e+04       6.280535628175e-03       3.338657550767e+10       1.160289331582e-01       7.775520225270e+13       3.081980033908e+10       1.527352937158e+11       3.592470360975e-08       5.375331237160e+13       1.316920697184e+14       1.316920697184e+14       4.383617154143e+13      -8.727398865592e+14       2.099421079674e-04       5.712835383345e-02 
       2.280967948425e+06       1.452283028165e-10       2.031541892266e-01       1.123172953723e+07       1.448052188621e+04       6.348408160579e-03       3.302962077944e+10       1.172823169959e-01       7.448289773642e+13       2.984180943199e+10       1.478886131143e+11       3.592470360975e-08       5.149112023857e+13       1.261517483975e+14       1.261517483975e+14       4.199133932500e+13      -8.270789771691e+14       2.100710524093e-04       5.711544494839e-02 
       2.256581159960e+06       1.483834631059e-10       2.053488860929e-01       1.099293088992e+07       1.448051969151e+04       6.417014167908e-03       3.267648240283e+10       1.185492344613e-01       7.134830718059e+13       2.889485267190e+10       1.431957300554e+11       3.592470360975e-08       4.932413178734e+13       1.208445295507e+14       1.208445295507e+14       4.022414632264e+13      -7.838070662382e+14       2.102000471685e-04       5.710279104149e-02 
       2.232455100802e+06       1.516071625842e-10       2.075672839783e-01       1.075921024253e+07       1.448051747312e+04       6.486361576345e-03       3.232711957563e+10       1.198298315591e-01       6.834563493421e+13       2.797794526613e+10       1.386517641508e+11       3.592470360975e-08       4.724834039933e+13       1.157606050430e+14       1.157606050430e+14       3.853132511118e+13      -7.427991576552e+14       2.103290928194e-04       5.709039437252e-02 
       2.208586983384e+06       1.549008898463e-10       2.098096386489e-01       1.053045960305e+07       1.448051523076e+04       6.556458397721e-03       3.198149193187e+10       1.211242558664e-01       6.546932925454e+13       2.709013367201e+10       1.342519898790e+11       3.592470360975e-08       4.525990807331e+13       1.108905794514e+14       1.108905794514e+14       3.690974577595e+13      -7.039367954124e+14       2.104581899431e-04       5.707825722633e-02 
       2.184974049944e+06       1.582661658107e-10       2.120762086270e-01       1.030657327620e+07       1.448051296419e+04       6.627312730441e-03       3.163955953715e+10       1.224326565495e-01       6.271407204229e+13       2.623049460519e+10       1.299918316717e+11       3.592470360975e-08       4.335515832919e+13       1.062254526978e+14       1.062254526978e+14       3.535641012383e+13      -6.671077214067e+14       2.105873391271e-04       5.706638191308e-02 
       2.161613572205e+06       1.617045444200e-10       2.143672552229e-01       1.008744781461e+07       1.448051067315e+04       6.698932760421e-03       3.130128288404e+10       1.237551843811e-01       6.007476900876e+13       2.539813407948e+10       1.258668591549e+11       3.592470360975e-08       4.153056941045e+13       1.017566034124e+14       1.017566034124e+14       3.386844613974e+13      -6.322055511460e+14       2.107165409657e-04       5.705477076853e-02 
       2.138502851056e+06       1.652176133571e-10       2.166830425613e-01       9.872981970943e+06       1.448050835736e+04       6.771326762028e-03       3.096662288746e+10       1.250919917573e-01       5.754654025690e+13       2.459218647717e+10       1.218727825417e+11       3.592470360975e-08       3.978276777265e+13       9.747577299857e+13       9.747577299857e+13       3.244310267652e+13      -5.991294664229e+14       2.108457960599e-04       5.704342615431e-02 
       2.115639216248e+06       1.688069947770e-10       2.190238376115e-01       9.663076651172e+06       1.448050601656e+04       6.844503099041e-03       3.063554088026e+10       1.264432327154e-01       5.512471125867e+13       2.381181364881e+10       1.180054481711e+11       3.592470360975e-08       3.810852184593e+13       9.337505036643e+13       9.337505036643e+13       3.107774436820e+13      -5.677839240703e+14       2.109751050177e-04       5.703235045817e-02 
       2.093020026075e+06       1.724743460521e-10       2.213899102226e-01       9.457634868745e+06       1.448050365049e+04       6.918470225616e-03       3.030799860864e+10       1.278090629510e-01       5.280480421215e+13       2.305620404155e+10       1.142608341882e+11       3.592470360975e-08       3.650473606013e+13       8.944685731051e+13       8.944685731051e+13       2.976984675743e+13      -5.380783799543e+14       2.111044684539e-04       5.702154609425e-02 
       2.070642667080e+06       1.762213605429e-10       2.237815331464e-01       9.256561699777e+06       1.448050125887e+04       6.993236687260e-03       2.998395822782e+10       1.291896398362e-01       5.058252976236e+13       2.232457185520e+10       1.106350463621e+11       3.592470360975e-08       3.496844512120e+13       8.568393450178e+13       8.568393450178e+13       2.851699162785e+13      -5.099270274107e+14       2.112338869903e-04       5.701101550337e-02 
